name,gst_number,email,phone,address,_test_case
Vertex Consultants 4122,33UETDE3367H8ZA,vendor4122@vendormail.test,9805778850,"236 Industrial Estate, Tamil Nadu",
Silverline Engineering 4123,,vendor4123@vendormail.test,9248173407,"538 Market Road, Tamil Nadu",
Orbit Distributors 4124,,vendor4124@vendormail.test,9954067746,"61 Market Road, Chhattisgarh",
Apex Office Supplies 4125,,vendor4125@vendormail.test,9565818426,"32 Industrial Estate, Telangana",
Silverline Logistics 4126,02LTAVH1396Z7Z5,vendor4126@vendormail.test,9608884145,"704 Market Road, Himachal Pradesh",
Delta Hosting 4127,05GKRMF7604X5ZJ,vendor4127@vendormail.test,9224899632,"453 Market Road, Uttarakhand",
Reliable Stationery 4128,,vendor4128@vendormail.test,9606063405,"165 Industrial Estate, Kerala",
Zenith Advertising 4129,,vendor4129@vendormail.test,9973367062,"741 Commercial Complex, Jammu and Kashmir",
Ironclad Electricals 4130,,vendor4130@vendormail.test,9746422438,"92 Commercial Complex, West Bengal",
Bluepeak IT Services 4131,06TOBYN2455S2Z7,vendor4131@vendormail.test,9157515636,"588 Market Road, Haryana",
Nimbus Packaging 4132,,vendor4132@vendormail.test,9442647389,"338 Market Road, Bihar",
Golden Harvest Freight 4133,,vendor4133@vendormail.test,9443651854,"654 Industrial Estate, Andhra Pradesh",
Vertex Security Services 4134,,vendor4134@vendormail.test,9369894354,"952 Industrial Estate, Jammu and Kashmir",
Anchor Print Works 4135,36FWUOH2290C7ZI,vendor4135@vendormail.test,9626942087,"483 Market Road, Telangana",
BlueWave Textiles 4136,24PRBFS8002U5ZB,vendor4136@vendormail.test,9964711784,"250 Commercial Complex, Gujarat",
Ironclad Consultants 4137,03LNMPF1492C1ZF,vendor4137@vendormail.test,9682178937,"358 Commercial Complex, Punjab",
Prime Engineering 4138,37MGNWW2406W8ZG,vendor4138@vendormail.test,9619329135,"836 Commercial Complex, Andhra Pradesh",
Vertex Distributors 4139,01UUPGN4323H8ZP,vendor4139@vendormail.test,9525838900,"150 Industrial Estate, Jammu and Kashmir",
Sunrise Office Supplies 4140,,vendor4140@vendormail.test,9577492074,"411 Industrial Estate, Andhra Pradesh",
Anchor Logistics 4141,,vendor4141@vendormail.test,9153869772,"720 Commercial Complex, Tamil Nadu",
Apex Hosting 4142,20VPDNJ9203Y6ZL,vendor4142@vendormail.test,9855140588,"667 Industrial Estate, Jharkhand",
Zenith Stationery 4143,18FJKPY9804P5ZL,vendor4143@vendormail.test,9243634949,"261 Industrial Estate, Assam",
Bluepeak Advertising 4144,02PYFGK3560N4ZT,vendor4144@vendormail.test,9373455044,"307 Market Road, Himachal Pradesh",
Metro Electricals 4145,04XWZIW9680T7ZA,vendor4145@vendormail.test,9175342192,"610 Industrial Estate, Chandigarh",
Silverline IT Services 4146,06OZITK9803A8ZM,vendor4146@vendormail.test,9432423700,"347 Market Road, Haryana",
Ironclad Packaging 4147,,vendor4147@vendormail.test,9993313610,"128 Industrial Estate, Odisha",
Delta Freight 4148,23AZIAL8804E3ZM,vendor4148@vendormail.test,9182449870,"268 Commercial Complex, Madhya Pradesh",
Crestline Security Services 4149,05BALJM8054M8ZW,vendor4149@vendormail.test,9660703251,"83 Market Road, Uttarakhand",
Metro Print Works 4150,37HHYLT3758H7ZY,vendor4150@vendormail.test,9537963031,"690 Industrial Estate, Andhra Pradesh",
Delta Textiles 4151,20DZAGJ9087P7Z4,vendor4151@vendormail.test,9874669072,"658 Commercial Complex, Jharkhand",
BlueWave Consultants 4152,18XAUYP6717C2ZF,vendor4152@vendormail.test,9472524447,"677 Commercial Complex, Assam",
Horizon Engineering 4153,06QDRDE3355I9ZA,vendor4153@vendormail.test,9929009839,"725 Commercial Complex, Haryana",
Horizon Distributors 4154,29FFGIS3473U8Z9,vendor4154@vendormail.test,9514905544,"985 Market Road, Karnataka",
Apex Office Supplies 4155,,vendor4155@vendormail.test,9316628569,"867 Market Road, West Bengal",
Titan Logistics 4156,03FTARP9583K2ZT,vendor4156@vendormail.test,9978398055,"73 Industrial Estate, Punjab",
Sunrise Hosting 4157,,vendor4157@vendormail.test,9179464693,"785 Market Road, Punjab",
Sunrise Stationery 4158,22FKIRL6080O7ZH,vendor4158@vendormail.test,9224124508,"343 Commercial Complex, Chhattisgarh",
Orbit Advertising 4159,,vendor4159@vendormail.test,9816496009,"780 Commercial Complex, Maharashtra",
Redwood Electricals 4160,10ANBBW2492F5ZB,vendor4160@vendormail.test,9815987729,"917 Commercial Complex, Bihar",
Horizon IT Services 4161,,vendor4161@vendormail.test,9661402903,"388 Market Road, Chhattisgarh",
Emerald Packaging 4162,24KZHFN8467H4ZH,vendor4162@vendormail.test,9149075182,"825 Commercial Complex, Gujarat",
Falcon Freight 4163,,vendor4163@vendormail.test,9570230589,"410 Industrial Estate, Bihar",
Metro Security Services 4164,22LEJGK2297I5ZF,vendor4164@vendormail.test,9276881914,"493 Commercial Complex, Chhattisgarh",
Vertex Print Works 4165,,vendor4165@vendormail.test,9675414886,"566 Industrial Estate, Maharashtra",
Apex Textiles 4166,05BPRIX2176E1Z7,vendor4166@vendormail.test,9587209760,"851 Commercial Complex, Uttarakhand",
Reliable Consultants 4167,36KWBHJ9972O1ZG,vendor4167@vendormail.test,9242564951,"807 Market Road, Telangana",
Zenith Engineering 4168,24LECZD4213R7ZE,vendor4168@vendormail.test,9137785587,"94 Industrial Estate, Gujarat",
Zenith Distributors 4169,04JIYQW8355R1ZC,vendor4169@vendormail.test,9966020159,"745 Commercial Complex, Chandigarh",
Horizon Office Supplies 4170,,vendor4170@vendormail.test,9672066902,"418 Industrial Estate, Madhya Pradesh",
Emerald Logistics 4171,32UCYDO2735Z5ZQ,vendor4171@vendormail.test,9570899222,"289 Commercial Complex, Kerala",
Northstar Hosting 4172,18MEETU4240S6Z4,vendor4172@vendormail.test,9545951790,"722 Market Road, Assam",
Meridian Stationery 4173,,vendor4173@vendormail.test,9667866706,"621 Industrial Estate, Delhi",
Metro Advertising 4174,05SCJMT7581H2Z8,vendor4174@vendormail.test,9798303799,"597 Industrial Estate, Uttarakhand",
Delta Electricals 4175,29TQKMW7297W8ZM,vendor4175@vendormail.test,9599458474,"705 Market Road, Karnataka",
Bluepeak IT Services 4176,,vendor4176@vendormail.test,9511262266,"548 Market Road, Assam",
Emerald Packaging 4177,23IRRKJ2940M4ZT,vendor4177@vendormail.test,9664473132,"488 Market Road, Madhya Pradesh",
Falcon Freight 4178,09ZXNDI2905U2Z6,vendor4178@vendormail.test,9405527121,"820 Industrial Estate, Uttar Pradesh",
Crestline Security Services 4179,,vendor4179@vendormail.test,9426859666,"127 Market Road, West Bengal",
Sunrise Print Works 4180,02JGPZQ9572A9ZO,vendor4180@vendormail.test,9471962652,"138 Commercial Complex, Himachal Pradesh",
Titan Textiles 4181,21GXXEK1265N8ZC,vendor4181@vendormail.test,9527294417,"149 Commercial Complex, Odisha",
Sunrise Consultants 4182,,vendor4182@vendormail.test,9819570405,"483 Market Road, Punjab",
Silverline Engineering 4183,,vendor4183@vendormail.test,9205663417,"97 Market Road, West Bengal",
Ironclad Distributors 4184,02PILBJ4891X3ZP,vendor4184@vendormail.test,9248699836,"754 Industrial Estate, Himachal Pradesh",
Horizon Office Supplies 4185,08KIGYB8808G2ZE,vendor4185@vendormail.test,9196390820,"789 Industrial Estate, Rajasthan",
Sunrise Logistics 4186,,vendor4186@vendormail.test,9598413553,"174 Industrial Estate, Uttarakhand",
Nimbus Hosting 4187,03MRQQW9973S3Z2,vendor4187@vendormail.test,9360449579,"230 Commercial Complex, Punjab",
Anchor Stationery 4188,,vendor4188@vendormail.test,9864380714,"344 Market Road, Karnataka",
Greenfield Advertising 4189,10LEUJU8034E5ZJ,vendor4189@vendormail.test,9724360254,"745 Market Road, Bihar",
Titan Electricals 4190,,vendor4190@vendormail.test,9979906422,"229 Market Road, West Bengal",
Sunrise IT Services 4191,,vendor4191@vendormail.test,9397666339,"135 Market Road, Odisha",
Greenfield Packaging 4192,07NQCDW1442A3ZO,vendor4192@vendormail.test,9789848876,"484 Industrial Estate, Delhi",
Silverline Freight 4193,,vendor4193@vendormail.test,9828718599,"748 Commercial Complex, Andhra Pradesh",
Sunrise Security Services 4194,,vendor4194@vendormail.test,9835938796,"201 Industrial Estate, Andhra Pradesh",
Skyline Print Works 4195,32GWKEP4306R2Z9,vendor4195@vendormail.test,9734617517,"264 Commercial Complex, Kerala",
Silverline Textiles 4196,30XYJCU6514F4Z7,vendor4196@vendormail.test,9831447408,"350 Market Road, Goa",
Pioneer Consultants 4197,18AUXLB3321E4Z2,vendor4197@vendormail.test,9977789955,"950 Market Road, Assam",
Bluepeak Engineering 4198,,vendor4198@vendormail.test,9117343284,"906 Industrial Estate, Maharashtra",
Nimbus Distributors 4199,19IXPSI4716H6Z9,vendor4199@vendormail.test,9341003343,"860 Industrial Estate, West Bengal",
Ironclad Office Supplies 4200,32LBPDZ2156Q5Z8,vendor4200@vendormail.test,9757702932,"228 Market Road, Kerala",
Greenfield Logistics 4201,29WBWRT7348O2ZM,vendor4201@vendormail.test,9404956663,"419 Market Road, Karnataka",
Bluepeak Hosting 4202,30UJKDR9076J8ZI,vendor4202@vendormail.test,9543028467,"497 Industrial Estate, Goa",
Metro Stationery 4203,02ZOXLD6545U4Z9,vendor4203@vendormail.test,9548483429,"399 Market Road, Himachal Pradesh",
Northstar Advertising 4204,,vendor4204@vendormail.test,9159397844,"456 Industrial Estate, Tamil Nadu",
Falcon Electricals 4205,,vendor4205@vendormail.test,9234366197,"105 Market Road, Goa",
Meridian IT Services 4206,,vendor4206@vendormail.test,9912925577,"523 Market Road, Telangana",
Crestline Packaging 4207,,vendor4207@vendormail.test,9526712717,"944 Market Road, Chandigarh",
Zenith Freight 4208,07SOUTG5938E1ZV,vendor4208@vendormail.test,9541067218,"416 Market Road, Delhi",
Sunrise Security Services 4209,,vendor4209@vendormail.test,9484858947,"832 Industrial Estate, Rajasthan",
Greenfield Print Works 4210,19JEXWR9832A6ZP,vendor4210@vendormail.test,9798000917,"951 Industrial Estate, West Bengal",
Emerald Textiles 4211,04AAGLQ1331X6ZG,vendor4211@vendormail.test,9102327197,"964 Industrial Estate, Chandigarh",
Nimbus Consultants 4212,,vendor4212@vendormail.test,9768044108,"350 Industrial Estate, Tamil Nadu",
BlueWave Engineering 4213,,vendor4213@vendormail.test,9901025638,"481 Industrial Estate, Gujarat",
Greenfield Distributors 4214,20DCXJD1155L4ZV,vendor4214@vendormail.test,9997954669,"270 Industrial Estate, Jharkhand",
Fusion Office Supplies 4215,,vendor4215@vendormail.test,9269110975,"241 Market Road, Telangana",
Vertex Logistics 4216,09UZDIP6175T8ZT,vendor4216@vendormail.test,9560190662,"334 Industrial Estate, Uttar Pradesh",
Pioneer Hosting 4217,20RJFTU1484Z4ZL,vendor4217@vendormail.test,9790362782,"575 Market Road, Jharkhand",
Orbit Stationery 4218,09RYMVP2722W8ZI,vendor4218@vendormail.test,9562299025,"784 Industrial Estate, Uttar Pradesh",
Ironclad Advertising 4219,,vendor4219@vendormail.test,9657369078,"565 Industrial Estate, Uttarakhand",
Meridian Electricals 4220,,vendor4220@vendormail.test,9829113542,"702 Market Road, Jammu and Kashmir",
Apex IT Services 4221,,vendor4221@vendormail.test,9435021096,"198 Market Road, Chandigarh",
Titan Packaging 4222,,vendor4222@vendormail.test,9263299618,"358 Industrial Estate, Kerala",
BlueWave Freight 4223,05UORNA3649V7Z9,vendor4223@vendormail.test,9148727930,"556 Commercial Complex, Uttarakhand",
Orbit Security Services 4224,11GJRPY9263X6ZC,vendor4224@vendormail.test,9909961993,"446 Industrial Estate, Sikkim",
Greenfield Print Works 4225,04QYLNR9762W9ZF,vendor4225@vendormail.test,9566588448,"662 Industrial Estate, Chandigarh",
Greenfield Textiles 4226,19PMTDW4729Q5ZT,vendor4226@vendormail.test,9434610148,"410 Industrial Estate, West Bengal",
Everest Consultants 4227,36TIPJT2103V2Z2,vendor4227@vendormail.test,9937285618,"11 Commercial Complex, Telangana",
Northstar Engineering 4228,,vendor4228@vendormail.test,9852779612,"317 Market Road, Goa",
Silverline Distributors 4229,07KDIBR9875Y4ZE,vendor4229@vendormail.test,9989493196,"235 Industrial Estate, Delhi",
Nimbus Office Supplies 4230,,vendor4230@vendormail.test,9217861515,"717 Commercial Complex, Madhya Pradesh",
Emerald Logistics 4231,02HPXKC1956P3Z1,vendor4231@vendormail.test,9166468801,"478 Commercial Complex, Himachal Pradesh",
Zenith Hosting 4232,,vendor4232@vendormail.test,9176017900,"432 Commercial Complex, Assam",
Bluepeak Stationery 4233,,vendor4233@vendormail.test,9788055123,"860 Commercial Complex, Himachal Pradesh",
Skyline Advertising 4234,02ITTSY6686D3Z6,vendor4234@vendormail.test,9283972759,"494 Industrial Estate, Himachal Pradesh",
Northstar Electricals 4235,06XQBVY8086Z5Z4,vendor4235@vendormail.test,9274254386,"687 Commercial Complex, Haryana",
Zenith IT Services 4236,,vendor4236@vendormail.test,9438875125,"816 Market Road, Uttarakhand",
Reliable Packaging 4237,33OQTZF9180L4ZO,vendor4237@vendormail.test,9374494058,"376 Market Road, Tamil Nadu",
Apex Freight 4238,,vendor4238@vendormail.test,9688739513,"546 Industrial Estate, Delhi",
Zenith Security Services 4239,19PJLIO3227Y3ZT,vendor4239@vendormail.test,9794309589,"818 Commercial Complex, West Bengal",
Horizon Print Works 4240,22DMOJQ4108C6ZR,vendor4240@vendormail.test,9549118776,"193 Commercial Complex, Chhattisgarh",
Vertex Textiles 4241,,vendor4241@vendormail.test,9211597533,"223 Market Road, Uttarakhand",
Horizon Consultants 4242,,vendor4242@vendormail.test,9258427840,"631 Commercial Complex, Jharkhand",
Falcon Engineering 4243,,vendor4243@vendormail.test,9386226297,"477 Market Road, Uttar Pradesh",
Apex Distributors 4244,,vendor4244@vendormail.test,9434323955,"364 Commercial Complex, Uttarakhand",
Crestline Office Supplies 4245,29PNXIC5672Q4ZM,vendor4245@vendormail.test,9870488470,"228 Commercial Complex, Karnataka",
Redwood Logistics 4246,,vendor4246@vendormail.test,9762501879,"580 Commercial Complex, Delhi",
Sunrise Hosting 4247,,vendor4247@vendormail.test,9391709729,"505 Industrial Estate, Bihar",
Fusion Stationery 4248,,vendor4248@vendormail.test,9720447180,"588 Market Road, Telangana",
Delta Advertising 4249,03OYHQZ7432C5ZC,vendor4249@vendormail.test,9758592809,"915 Commercial Complex, Punjab",
Delta Electricals 4250,,vendor4250@vendormail.test,9645739639,"289 Industrial Estate, Punjab",
Falcon IT Services 4251,,vendor4251@vendormail.test,9370623424,"843 Industrial Estate, West Bengal",
Reliable Packaging 4252,,vendor4252@vendormail.test,9488713518,"139 Market Road, Rajasthan",
CloudNet Freight 4253,,vendor4253@vendormail.test,9596667557,"416 Market Road, Uttarakhand",
Ironclad Security Services 4254,33RILDL6526V4ZI,vendor4254@vendormail.test,9805875023,"446 Industrial Estate, Tamil Nadu",
Falcon Print Works 4255,03MVOFS5553L3ZK,vendor4255@vendormail.test,9579981220,"727 Market Road, Punjab",
Emerald Textiles 4256,01JUWBS7815Y9Z7,vendor4256@vendormail.test,9620401391,"986 Industrial Estate, Jammu and Kashmir",
Emerald Consultants 4257,,vendor4257@vendormail.test,9250889237,"831 Market Road, Goa",
Horizon Engineering 4258,,vendor4258@vendormail.test,9976595663,"354 Market Road, Jammu and Kashmir",
Horizon Distributors 4259,,vendor4259@vendormail.test,9519836855,"878 Commercial Complex, Rajasthan",
BlueWave Office Supplies 4260,,vendor4260@vendormail.test,9538239175,"151 Market Road, Odisha",
Titan Logistics 4261,03YEUOY7720H2ZB,vendor4261@vendormail.test,9886003590,"582 Commercial Complex, Punjab",
Redwood Hosting 4262,06JZBMT9830Q2Z0,vendor4262@vendormail.test,9645143910,"156 Industrial Estate, Haryana",
Prime Stationery 4263,23CZMCL8599J3Z4,vendor4263@vendormail.test,9675604123,"619 Market Road, Madhya Pradesh",
Redwood Advertising 4264,22OOEDJ2324I1ZY,vendor4264@vendormail.test,9451838564,"853 Industrial Estate, Chhattisgarh",
Bluepeak Electricals 4265,01VYQFL5878O1ZX,vendor4265@vendormail.test,9755949217,"919 Market Road, Jammu and Kashmir",
Prime IT Services 4266,24WMEHM4543F9ZS,vendor4266@vendormail.test,9470331038,"386 Market Road, Gujarat",
Zenith Packaging 4267,,vendor4267@vendormail.test,9254154677,"142 Market Road, Rajasthan",
Everest Freight 4268,,vendor4268@vendormail.test,9193546098,"858 Industrial Estate, Chhattisgarh",
Orbit Security Services 4269,24DGFGS8495L4ZN,vendor4269@vendormail.test,9512311436,"454 Market Road, Gujarat",
CloudNet Print Works 4270,24WIPRK9600D4Z6,vendor4270@vendormail.test,9825592918,"822 Industrial Estate, Gujarat",
Redwood Textiles 4271,33CSCKS7511V5Z2,vendor4271@vendormail.test,9438674828,"683 Market Road, Tamil Nadu",
Bluepeak Consultants 4272,,vendor4272@vendormail.test,9361514694,"365 Commercial Complex, Rajasthan",
Greenfield Engineering 4273,23RWENE1144M8Z5,vendor4273@vendormail.test,9589668896,"498 Industrial Estate, Madhya Pradesh",
BlueWave Distributors 4274,10ZPNXL8172B3ZN,vendor4274@vendormail.test,9564348499,"553 Industrial Estate, Bihar",
Crestline Office Supplies 4275,32GKGRD1312C6ZT,vendor4275@vendormail.test,9503329718,"73 Industrial Estate, Kerala",
Everest Logistics 4276,27WWTQN7794V8ZM,vendor4276@vendormail.test,9211566683,"680 Market Road, Maharashtra",
Prime Hosting 4277,,vendor4277@vendormail.test,9803097671,"591 Commercial Complex, Goa",
Falcon Stationery 4278,05QXRRD6425W9ZD,vendor4278@vendormail.test,9290129026,"7 Industrial Estate, Uttarakhand",
Silverline Advertising 4279,11QQCSQ1214S7ZE,vendor4279@vendormail.test,9267653570,"318 Market Road, Sikkim",
Golden Harvest Electricals 4280,04OVHGT8775Z4ZA,vendor4280@vendormail.test,9929049809,"636 Market Road, Chandigarh",
BlueWave IT Services 4281,22DWNCS6024L7ZM,vendor4281@vendormail.test,9295784012,"700 Commercial Complex, Chhattisgarh",
Falcon Packaging 4282,36AJLKK2642Y6ZQ,vendor4282@vendormail.test,9771924030,"9 Market Road, Telangana",
Zenith Freight 4283,,vendor4283@vendormail.test,9834751007,"162 Industrial Estate, Assam",
Delta Security Services 4284,,vendor4284@vendormail.test,9779481251,"868 Market Road, Haryana",
Horizon Print Works 4285,05PFRTK2755R5ZR,vendor4285@vendormail.test,9547664522,"77 Market Road, Uttarakhand",
Delta Textiles 4286,21HALSQ7291O5ZA,vendor4286@vendormail.test,9113828397,"102 Market Road, Odisha",
Zenith Consultants 4287,,vendor4287@vendormail.test,9422030605,"476 Market Road, Tamil Nadu",
Titan Engineering 4288,,vendor4288@vendormail.test,9729035788,"613 Market Road, West Bengal",
Fusion Distributors 4289,27JLCHY1875R5Z4,vendor4289@vendormail.test,9510829406,"368 Market Road, Maharashtra",
Golden Harvest Office Supplies 4290,,vendor4290@vendormail.test,9825377148,"356 Commercial Complex, Andhra Pradesh",
Apex Logistics 4291,10TDBZZ9449Q2ZS,vendor4291@vendormail.test,9778349923,"862 Industrial Estate, Bihar",
Delta Hosting 4292,10SINJP1586A8ZU,vendor4292@vendormail.test,9159037037,"471 Market Road, Bihar",
Redwood Stationery 4293,11UYEBN7762N8Z2,vendor4293@vendormail.test,9988677365,"312 Market Road, Sikkim",
Everest Advertising 4294,07AQKRZ8058Q5ZI,vendor4294@vendormail.test,9555700481,"901 Industrial Estate, Delhi",
Anchor Electricals 4295,03OPZIX8135L8ZK,vendor4295@vendormail.test,9599687489,"149 Market Road, Punjab",
Vertex IT Services 4296,,vendor4296@vendormail.test,9805664176,"743 Market Road, Chandigarh",
Emerald Packaging 4297,,vendor4297@vendormail.test,9222852506,"742 Commercial Complex, Kerala",
Titan Freight 4298,06URNEV9000B5Z0,vendor4298@vendormail.test,9174820876,"571 Commercial Complex, Haryana",
Delta Security Services 4299,,vendor4299@vendormail.test,9897439813,"417 Commercial Complex, Punjab",
